school_name,school_type,source_system,source_url,official_website,phone,email,address,city,county,grades_raw,county_fit,grade_fit,school_type_fit,verification_status,students_count,free_discounted_lunch_pct,schooldigger_url,business_fit,business_fit_reason,notes
Oakshire Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://oakshirees.ocps.net,,oakshire_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,465,48.4,https://www.schooldigger.com/go/FL/schools/0144003627/school.aspx,REJECTED,lunch=48.4%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Ocoee Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://ocoeees.ocps.net,,ocoee_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,723,56.6,https://www.schooldigger.com/go/FL/schools/0144002225/school.aspx,REJECTED,lunch=56.6%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Orange Center Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://orangecenteres.ocps.net,,orangecenter_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,342,76.9,https://www.schooldigger.com/go/FL/schools/0144001440/school.aspx,REJECTED,lunch=76.9%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Orlo Vista Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://orlovistaes.ocps.net,,orlovista_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,458,66.2,https://www.schooldigger.com/go/FL/schools/0144001375/school.aspx,REJECTED,lunch=66.2%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Palm Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://palmlakees.ocps.net,,palmlake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,574,31.5,https://www.schooldigger.com/go/FL/schools/0144002573/school.aspx,GOOD_MATCH,students=574>=200; lunch=31.5%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Palmetto Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://palmettoes.ocps.net,,palmetto_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,1006,66.4,https://www.schooldigger.com/go/FL/schools/0144001452/school.aspx,REJECTED,lunch=66.4%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Panther Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://pantherlakees.ocps.net,,pantherlake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,797,11.0,https://www.schooldigger.com/go/FL/schools/0144008944/school.aspx,GOOD_MATCH,students=797>=200; lunch=11.0%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Phillis Wheatley Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://wheatleyes.ocps.net,,wheatley_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,407,74.9,https://www.schooldigger.com/go/FL/schools/0144001444/school.aspx,REJECTED,lunch=74.9%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Pinar Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://pinares.ocps.net,,pinar_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,342,66.7,https://www.schooldigger.com/go/FL/schools/0144001456/school.aspx,REJECTED,lunch=66.7%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Pine Hills Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://pinehillses.ocps.net,,pinehills_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,671,74.8,https://www.schooldigger.com/go/FL/schools/0144001399/school.aspx,REJECTED,lunch=74.8%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Pineloch Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://pineloches.ocps.net,,pineloch_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,726,73.1,https://www.schooldigger.com/go/FL/schools/0144001373/school.aspx,REJECTED,lunch=73.1%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Pinewood Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://pinewoodes.ocps.net,,pinewood_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,497,70.2,https://www.schooldigger.com/go/FL/schools/0144003455/school.aspx,REJECTED,lunch=70.2%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Prairie Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://prairielakees.ocps.net,,prairielake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,776,49.0,https://www.schooldigger.com/go/FL/schools/0144002522/school.aspx,REJECTED,lunch=49.0%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Princeton Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://princetones.ocps.net,,princeton_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,444,24.5,https://www.schooldigger.com/go/FL/schools/0144001374/school.aspx,GOOD_MATCH,students=444>=200; lunch=24.5%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Ridgewood Park Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://ridgewoodparkes.ocps.net,,ridgewoodpark_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,484,71.7,https://www.schooldigger.com/go/FL/schools/0144001449/school.aspx,REJECTED,lunch=71.7%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Riverdale Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://riverdalees.ocps.net,,riverdale_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,566,61.7,https://www.schooldigger.com/go/FL/schools/0144003453/school.aspx,REJECTED,lunch=61.7%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Riverside Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://riversidees.ocps.net,,riverside_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,526,69.2,https://www.schooldigger.com/go/FL/schools/0144001436/school.aspx,REJECTED,lunch=69.2%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Rock Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://rocklakees.ocps.net,,rocklake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,340,82.9,https://www.schooldigger.com/go/FL/schools/0144001401/school.aspx,REJECTED,lunch=82.9%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Rock Springs Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://rockspringses.ocps.net,,rocksprings_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,682,57.9,https://www.schooldigger.com/go/FL/schools/0144002620/school.aspx,REJECTED,lunch=57.9%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Rolling Hills Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://rollinghillses.ocps.net,,rollinghills_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,515,72.2,https://www.schooldigger.com/go/FL/schools/0144001421/school.aspx,REJECTED,lunch=72.2%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Rosemont Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://rosemontes.ocps.net,,rosemont_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,640,77.7,https://www.schooldigger.com/go/FL/schools/0144003218/school.aspx,REJECTED,lunch=77.7%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sadler Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sadleres.ocps.net,,sadler_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,705,57.0,https://www.schooldigger.com/go/FL/schools/0144001437/school.aspx,REJECTED,lunch=57.0%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sally Ride Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sallyridees.ocps.net,,sallyride_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,399,63.7,https://www.schooldigger.com/go/FL/schools/0144001411/school.aspx,REJECTED,lunch=63.7%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sand Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sandlakees.ocps.net,,sandlake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,733,32.3,https://www.schooldigger.com/go/FL/schools/0144005026/school.aspx,GOOD_MATCH,students=733>=200; lunch=32.3%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Shenandoah Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://shenandoahes.ocps.net,,shenandoah_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,403,50.4,https://www.schooldigger.com/go/FL/schools/0144001450/school.aspx,REJECTED,lunch=50.4%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Shingle Creek Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://shinglecreekes.ocps.net,,shinglecreek_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,633,65.6,https://www.schooldigger.com/go/FL/schools/0144000861/school.aspx,REJECTED,lunch=65.6%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Southwood Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://southwoodes.ocps.net,,southwood_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,481,47.6,https://www.schooldigger.com/go/FL/schools/0144003219/school.aspx,REJECTED,lunch=47.6%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Spring Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://springlakees.ocps.net,,springlake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,445,61.8,https://www.schooldigger.com/go/FL/schools/0144001419/school.aspx,REJECTED,lunch=61.8%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Stone Lakes Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://stonelakeses.ocps.net,,stonelakes_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,617,28.4,https://www.schooldigger.com/go/FL/schools/0144005033/school.aspx,GOOD_MATCH,students=617>=200; lunch=28.4%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Stonewyck Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://stonewyckes.ocps.net,,stonewyck_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,660,32.1,https://www.schooldigger.com/go/FL/schools/0144009029/school.aspx,GOOD_MATCH,students=660>=200; lunch=32.1%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Summerlake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://summerlakees.ocps.net,,summerlake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,726,8.4,https://www.schooldigger.com/go/FL/schools/0144008686/school.aspx,GOOD_MATCH,students=726>=200; lunch=8.4%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sun Blaze Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sunblazees.ocps.net,,sunblaze_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,1150,20.1,https://www.schooldigger.com/go/FL/schools/0144008170/school.aspx,GOOD_MATCH,students=1150>=200; lunch=20.1%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
SunRidge Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sunridgees.ocps.net,,sunridge_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,629,41.0,https://www.schooldigger.com/go/FL/schools/0144007743/school.aspx,GOOD_MATCH,students=629>=200; lunch=41.0%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sunrise Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sunrisees.ocps.net,,sunrise_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,456,24.1,https://www.schooldigger.com/go/FL/schools/0144003220/school.aspx,GOOD_MATCH,students=456>=200; lunch=24.1%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sunset Park Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sunsetparkes.ocps.net,,sunsetpark_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,699,18.5,https://www.schooldigger.com/go/FL/schools/0144005034/school.aspx,GOOD_MATCH,students=699>=200; lunch=18.5%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sunshine Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sunshinees.ocps.net,,sunshine_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,1015,35.6,https://www.schooldigger.com/go/FL/schools/0144008740/school.aspx,GOOD_MATCH,students=1015>=200; lunch=35.6%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Tangelo Park Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://tangeloparkes.ocps.net,,tangelopark_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,491,68.8,https://www.schooldigger.com/go/FL/schools/0144001416/school.aspx,REJECTED,lunch=68.8%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Thornebrooke Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://thornebrookees.ocps.net,,thornebrooke_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,561,29.6,https://www.schooldigger.com/go/FL/schools/0144003887/school.aspx,GOOD_MATCH,students=561>=200; lunch=29.6%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Three Points Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://threepointses.ocps.net,,threepoints_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,447,69.1,https://www.schooldigger.com/go/FL/schools/0144003742/school.aspx,REJECTED,lunch=69.1%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Tildenville Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://tildenvillees.ocps.net,,tildenville_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,738,29.0,https://www.schooldigger.com/go/FL/schools/0144001381/school.aspx,GOOD_MATCH,students=738>=200; lunch=29.0%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Timber Lakes Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://timberlakeses.ocps.net,,timberlakes_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,610,25.1,https://www.schooldigger.com/go/FL/schools/0144007434/school.aspx,GOOD_MATCH,students=610>=200; lunch=25.1%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Union Park Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://unionparkes.ocps.net,,unionpark_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,447,63.5,https://www.schooldigger.com/go/FL/schools/0144001386/school.aspx,REJECTED,lunch=63.5%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Ventura Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://venturaes.ocps.net,,ventura_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,577,61.5,https://www.schooldigger.com/go/FL/schools/0144002574/school.aspx,REJECTED,lunch=61.5%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Village Park Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://villageparkes.ocps.net,,villagepark_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,597,22.1,https://www.schooldigger.com/go/FL/schools/0144009028/school.aspx,GOOD_MATCH,students=597>=200; lunch=22.1%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Vista Lakes Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://vistalakeses.ocps.net,,vistalakes_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,520,34.8,https://www.schooldigger.com/go/FL/schools/0144005029/school.aspx,GOOD_MATCH,students=520>=200; lunch=34.8%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Vista Pointe Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://vistapointees.ocps.net,,vistapointe_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,488,53.5,https://www.schooldigger.com/go/FL/schools/0144008699/school.aspx,REJECTED,lunch=53.5%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Washington Shores Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://washingtonshoreses.ocps.net,,washingtonshores_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,301,84.7,https://www.schooldigger.com/go/FL/schools/0144001462/school.aspx,REJECTED,lunch=84.7%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Washington Shores Primary Learning Center,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://washingtonshoresplc.ocps.net,,washingtonshores_plc@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,82,57.3,https://www.schooldigger.com/go/FL/schools/0144010689/school.aspx,REJECTED,students=82<200; lunch=57.3%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Water Spring Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://waterspringes.ocps.net,,waterspring_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,1013,15.6,https://www.schooldigger.com/go/FL/schools/0144008611/school.aspx,GOOD_MATCH,students=1013>=200; lunch=15.6%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Waterbridge Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://waterbridgees.ocps.net,,waterbridge_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,644,40.7,https://www.schooldigger.com/go/FL/schools/0144002859/school.aspx,GOOD_MATCH,students=644>=200; lunch=40.7%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Waterford Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://waterfordes.ocps.net,,waterford_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,532,38.0,https://www.schooldigger.com/go/FL/schools/0144002860/school.aspx,GOOD_MATCH,students=532>=200; lunch=38.0%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
West Creek Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://westcreekes.ocps.net,,westcreek_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,565,23.5,https://www.schooldigger.com/go/FL/schools/0144004008/school.aspx,GOOD_MATCH,students=565>=200; lunch=23.5%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
West Oaks Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://westoakses.ocps.net,,westoaks_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,494,75.5,https://www.schooldigger.com/go/FL/schools/0144004004/school.aspx,REJECTED,lunch=75.5%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Westbrooke Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://westbrookees.ocps.net,,westbrooke_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,534,29.4,https://www.schooldigger.com/go/FL/schools/0144005019/school.aspx,GOOD_MATCH,students=534>=200; lunch=29.4%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Westpointe Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://westpointees.ocps.net,,westpointe_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,683,32.1,https://www.schooldigger.com/go/FL/schools/0144008480/school.aspx,GOOD_MATCH,students=683>=200; lunch=32.1%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Wetherbee Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://wetherbeees.ocps.net,,wetherbee_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,939,30.6,https://www.schooldigger.com/go/FL/schools/0144007523/school.aspx,GOOD_MATCH,students=939>=200; lunch=30.6%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Whispering Oak Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://whisperingoakes.ocps.net,,whisperingoak_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,774,14.7,https://www.schooldigger.com/go/FL/schools/0144005642/school.aspx,GOOD_MATCH,students=774>=200; lunch=14.7%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Windermere Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://windermerees.ocps.net,,windermere_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,574,8.0,https://www.schooldigger.com/go/FL/schools/0144001434/school.aspx,GOOD_MATCH,students=574>=200; lunch=8.0%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Winegard Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://winegardes.ocps.net,,winegard_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,650,64.3,https://www.schooldigger.com/go/FL/schools/0144001431/school.aspx,REJECTED,lunch=64.3%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Wolf Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://wolflakees.ocps.net,,wolflake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,710,38.7,https://www.schooldigger.com/go/FL/schools/0144005028/school.aspx,GOOD_MATCH,students=710>=200; lunch=38.7%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Wyndham Lakes Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://wyndhamlakeses.ocps.net,,wyndhamlakes_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,592,42.4,https://www.schooldigger.com/go/FL/schools/0144005027/school.aspx,GOOD_MATCH,students=592>=200; lunch=42.4%<=45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Zellwood Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://zellwoodes.ocps.net,,zellwood_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,564,51.6,https://www.schooldigger.com/go/FL/schools/0144001387/school.aspx,REJECTED,lunch=51.6%>45%,Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Arbor Ridge K-8,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://arborridgek8.ocps.net,,arborridge_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,756,38.8,https://www.schooldigger.com/go/FL/schools/0144002685/school.aspx,GOOD_MATCH,students=756>=200; lunch=38.8%<=45%,Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Audubon Park School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://audubonparkk8.ocps.net,,audubonpark_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,1184,14.3,https://www.schooldigger.com/go/FL/schools/0144008698/school.aspx,GOOD_MATCH,students=1184>=200; lunch=14.3%<=45%,Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Blankner School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://blanknerk8.ocps.net,,blankner_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,824,26.2,https://www.schooldigger.com/go/FL/schools/0144001400/school.aspx,GOOD_MATCH,students=824>=200; lunch=26.2%<=45%,Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Kelly Park School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://kellyparkk8.ocps.net,,kellyparkschool@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,1073,29.7,https://www.schooldigger.com/go/FL/schools/0144008786/school.aspx,GOOD_MATCH,students=1073>=200; lunch=29.7%<=45%,Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Lake Como School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://lakecomok8.ocps.net,,lakecomo_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,928,44.5,https://www.schooldigger.com/go/FL/schools/0144001372/school.aspx,GOOD_MATCH,students=928>=200; lunch=44.5%<=45%,Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
OCPS Academic Center For Excellence,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://ocpsace.ocps.net,,ocpsace_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,824,81.4,https://www.schooldigger.com/go/FL/schools/0144008606/school.aspx,REJECTED,lunch=81.4%>45%,Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Orlando Gifted Academy,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://orlandogiftedacademy.ocps.net,,orlandogiftedacademy_es@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,442,12.0,https://www.schooldigger.com/go/FL/schools/0144008645/school.aspx,GOOD_MATCH,students=442>=200; lunch=12.0%<=45%,Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Pershing School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://pershingk8.ocps.net,,pershing_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,1057,31.0,https://www.schooldigger.com/go/FL/schools/0144001425/school.aspx,GOOD_MATCH,students=1057>=200; lunch=31.0%<=45%,Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Wedgefield School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://wedgefieldk8.ocps.net,,wedgefield_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,959,29.8,https://www.schooldigger.com/go/FL/schools/0144008416/school.aspx,GOOD_MATCH,students=959>=200; lunch=29.8%<=45%,Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Windy Ridge K-8,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://windyridgek8.ocps.net,,windyridge_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,1136,23.6,https://www.schooldigger.com/go/FL/schools/0144002780/school.aspx,GOOD_MATCH,students=1136>=200; lunch=23.6%<=45%,Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
