school_name,school_type,source_system,source_url,official_website,phone,email,address,city,county,grades_raw,county_fit,grade_fit,school_type_fit,verification_status,students_count,white_pct,schooldigger_url,business_fit,business_fit_reason,notes
Jmj Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 464-9100,jmjacademy@juno.com,"P.O. BOX 680770, ORLANDO, FL 32868",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: JOHN PREVOSK. Source: FLDOE Private School Directory, Orange County."
Judah Temple Academy Outreach Center,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 734-5822,onewendy407@gmail.com,"1210 W ROBINSON ST., ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,11,,https://www.schooldigger.com/go/FL/schools/9999978042/school.aspx,REJECTED,students < 200 (11) AND African American leads,"Director: SARAH J KNIGHT. Source: FLDOE Private School Directory, Orange County."
Kidz College Primary School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 906-0300,linda@kidzcollegeps.net,"6559 OLD WINTER GARDEN RD UNIT 120, ORLANDO, FL 32835",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: LINDA LATSON. Source: FLDOE Private School Directory, Orange County."
L.J Preparatory Christian Academy Llc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 379-2838,ljprepchristianacademy@gmail.com,"1056 NORTH PINE HILLS RD, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: LAMAR SHEALEY. Source: FLDOE Private School Directory, Orange County."
Lake Highland Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 206-1900,jmcintyre@lhps.org,"901 NORTH HIGHLAND AVENUE, ORLANDO, FL 32803-3295",Orlando,Orange,PK-12,YES,YES,YES,VALID,2072,,https://www.schooldigger.com/go/FL/schools/9999951523/school.aspx,REVIEW,Racial breakdown not reported (2072 enrolled),"Director: JAMES MCINTYRE. Source: FLDOE Private School Directory, Orange County."
Lake Rose Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 434-9988,brandon@mylrca.com,"4340 NORTH HIAWASSEE ROAD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,77,3.9,https://www.schooldigger.com/go/FL/schools/9999948138/school.aspx,REJECTED,students < 200 (77) AND African American leads,"Director: BRANDON JONES. Source: FLDOE Private School Directory, Orange County."
Leaders In Learning Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 800-4955,tattaltales@gmail.com,"1211 NORTH PINE HILLS ROAD, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,9,11.1,https://www.schooldigger.com/go/FL/schools/9999978061/school.aspx,REJECTED,students < 200 (9) AND African American leads,"Director: ALEXIS DULIN. Source: FLDOE Private School Directory, Orange County."
Leaders Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 382-9900,n.abdool-baseer@lpscfl.org,"1021 N. GOLDENROD ROAD N/A, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,279,,https://www.schooldigger.com/go/FL/schools/9999936234/school.aspx,REVIEW,Racial breakdown not reported (279 enrolled),"Director: DR. FERYAL ELKHALDI. Source: FLDOE Private School Directory, Orange County."
Learning Ladder Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 439-9308,alexkidszone@yahoo.com,"297 S COTTAGE HILL RD, ORLANDO, FL 32805",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: ALEXANDRIA JACKSON. Source: FLDOE Private School Directory, Orange County."
Light Christian Academy - South Campus,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 347-0504,school7380@mylcac.com,"1450 CITRUS OAKS AVENUE, GOTHA, FL 34734",Gotha,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: GRAHAM CHANCEY. Source: FLDOE Private School Directory, Orange County."
Lighthouse City School Of Excellence,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 349-7382,lighthousecity@outlook.com,"7510 SILVER STAR ROAD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: SHIRLEY BROWN. Source: FLDOE Private School Directory, Orange County."
Lighthouse High School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(689) 808-1665,lighthouse@lighthousehigh.com,"115 NINTH STREET, WINTER GARDEN, FL 32487",Winter Garden,Orange,K-12,YES,YES,YES,VALID,16,,https://www.schooldigger.com/go/FL/schools/9999978075/school.aspx,REJECTED,students < 200 (16) AND African American leads,"Director: DR.CHRISTINE VALENTINE. Source: FLDOE Private School Directory, Orange County."
Little Steps Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 482-8279,littlestepsllc@gmail.com,"26 WILLOW DR, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,185,0.5,https://www.schooldigger.com/go/FL/schools/9999951547/school.aspx,REJECTED,students < 200 (185) AND Hispanic leads,"Director: RUT AYALA. Source: FLDOE Private School Directory, Orange County."
Living Word Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 851-9800,finance@lwaorlando.com,"653 WETHERBEE ROAD, ORLANDO, FL 32824",Orlando,Orange,PK-12,YES,YES,YES,VALID,357,5.0,https://www.schooldigger.com/go/FL/schools/9999948150/school.aspx,REJECTED,Hispanic leads at 69.2%,"Director: ABNER ADORNO. Source: FLDOE Private School Directory, Orange County."
Ls Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 420-0838,fmartinez202@littlestepsacademy.org,"5800 HANSEL AVENUE, ORLANDO, FL 32809",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: FRANCISCO MARTINEZ. Source: FLDOE Private School Directory, Orange County."
Meridian Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 730-3470,jroberson@mcaorlando.org,"1001 SOUTH GOLDWYN AVE, ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,61,,https://www.schooldigger.com/go/FL/schools/9999978086/school.aspx,REJECTED,students < 200 (61) AND African American leads,"Director: JANICE ROBERSON. Source: FLDOE Private School Directory, Orange County."
Mighty Minds Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 282-5158,tsgoodson@mmca23.com,"1851 S. GOLDENROD RD, ORLANDO, FL 32822",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: TEKELA GOODSON. Source: FLDOE Private School Directory, Orange County."
Miracle Grace Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 247-5751,electpastor@gmail.com,"6782 N. ORANGE BLOSSOM TRAIL SUITE D14, ORLANDO, FL 32810",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: TERRI WHITE JONES. Source: FLDOE Private School Directory, Orange County."
Monte Ararat School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(305) 507-8824,montearartschool@gmail.com,"1317 EDGEWATER DR #7369, ORLANDO, FL 32804",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: RICHARD HERELA. Source: FLDOE Private School Directory, Orange County."
Morning Star Catholic School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 295-3077,abbeya@morningstarorlando.org,"930 LEIGH AVE., ORLANDO, FL 32804",Orlando,Orange,K-12,YES,YES,YES,VALID,67,43.3,https://www.schooldigger.com/go/FL/schools/9999959858/school.aspx,REJECTED,students < 200 (67 enrolled),"Director: DR. ALICIA ABBEY. Source: FLDOE Private School Directory, Orange County."
Murphy Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 226-7024,contact@murphychristianacademy.org,"7507 KINGSPOINTE PKWAY STE 104, ORLANDO, FL 32819",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: DENNISE DUARTE. Source: FLDOE Private School Directory, Orange County."
New Heights Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 725-5519,amber.glenn83@gmail.com,"630 EMERALDA RD SUIT 104, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: AMBER WILSON. Source: FLDOE Private School Directory, Orange County."
New World Dream Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 668-8365,info@nwdacademy.com,"7380 W SAND LAKE RD SUITE 500, ORLANDO, FL 32819",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: JULIANA VILLEGAS LONDONO. Source: FLDOE Private School Directory, Orange County."
Ocala Christian Learning Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 408-0320,lapfleger@yahoo.com,"1428 E SEMORAN BOULEVARD UNIT 112, APOPKA, FL 32703",Apopka,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: LOUIS PFLEGER. Source: FLDOE Private School Directory, Orange County."
One Accord Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 523-3002,oacaorlando@aol.com,"7301 EDGEWATER DRIVE, ORLANDO, FL 32810-3524",Orlando,Orange,K-12,YES,YES,YES,VALID,82,7.3,https://www.schooldigger.com/go/FL/schools/9999951609/school.aspx,REJECTED,students < 200 (82) AND African American leads,"Director: DENISE BALBUENA. Source: FLDOE Private School Directory, Orange County."
Orange County Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 929-0574,suziecaffery@outlook.com,"18415 11TH AVE, ORLANDO, FL 32833",Orlando,Orange,PK-12,YES,YES,YES,VALID,57,78.9,https://www.schooldigger.com/go/FL/schools/9999945037/school.aspx,REJECTED,students < 200 (57 enrolled),"Director: SUZANNE CAFFERY. Source: FLDOE Private School Directory, Orange County."
Orlando Christian Prep,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 823-9744,jjacobson@orlandochristianprep.org,"500 S. SEMORAN BLVD., ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,662,18.1,https://www.schooldigger.com/go/FL/schools/9999914894/school.aspx,REJECTED,Hispanic leads at 45.3%,"Director: JENNIE JACOBSON. Source: FLDOE Private School Directory, Orange County."
Orlando Private School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 730-4049,njoseph@awesomelandpreschoolacademy.org,"4607 NORTH PINE HILLS ROAD, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: DR. NANCY JOSEPH. Source: FLDOE Private School Directory, Orange County."
Orlando Torah Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 270-4936,rabbiys@orlandotorah.com,"8651 COMMODITY CIRCLE, ORLANDO, FL 32819",Orlando,Orange,PK-12,YES,YES,YES,VALID,192,67.2,https://www.schooldigger.com/go/FL/schools/9999959963/school.aspx,REJECTED,students < 200 (192 enrolled),"Director: RABBI YEHUDA SCHEPANSKY. Source: FLDOE Private School Directory, Orange County."
Pathways School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 816-2040,somedaycj@aol.com,"1877 WEST OAK RIDGE ROAD, ORLANDO, FL 32809",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: CHRISTINA JAMES. Source: FLDOE Private School Directory, Orange County."
Peaceforce Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 290-9279,egonzalez@peaceforceca.org,"501 WILMER AVENUE, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,16,,https://www.schooldigger.com/go/FL/schools/9999914964/school.aspx,REJECTED,students < 200 (16) AND Hispanic leads,"Director: ZOILA J. QUINTERO. Source: FLDOE Private School Directory, Orange County."
Phoenix Freedom Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 232-2726,qahypolite@phoenixfreedommaryland.com,"1707 TERRA COTTA COURT, ORLANDO, FL 32825",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: QUORNELIA A HYPOLITE. Source: FLDOE Private School Directory, Orange County."
Pine Castle Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 313-7222,pachecom@pccaeagles.org,"7101 LAKE ELLENOR DR., ORLANDO, FL 32809",Orlando,Orange,PK-12,YES,YES,YES,VALID,406,,https://www.schooldigger.com/go/FL/schools/9999914979/school.aspx,REVIEW,Racial breakdown not reported (406 enrolled),"Director: MICHELLE PACHECO. Source: FLDOE Private School Directory, Orange County."
Potter'S House Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 367-0435,tcastillo@phaorlando.org,"7051 PERSHING AVE, ORLANDO, FL 32822",Orlando,Orange,PK-12,YES,YES,YES,VALID,293,3.8,https://www.schooldigger.com/go/FL/schools/9999942745/school.aspx,REJECTED,Hispanic leads at 64.5%,"Director: TIFFANY CASTILLO. Source: FLDOE Private School Directory, Orange County."
Providence Christian Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 553-8300,cecilialois@aol.com,"3311 N. POWERS DRIVE, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,194,,https://www.schooldigger.com/go/FL/schools/9999960537/school.aspx,REJECTED,students < 200 (194) AND African American leads,"Director: MS CECILIA UKACHI-LOIS. Source: FLDOE Private School Directory, Orange County."
Quest Kids,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 237-7356,mlopez@questinc.org,"123 E. LIVINGSTON STREET, ORLANDO, FL 32801",Orlando,Orange,K-12,YES,YES,YES,VALID,31,64.5,https://www.schooldigger.com/go/FL/schools/9999951640/school.aspx,REJECTED,students < 200 (31 enrolled),"Director: MELISSA LOPEZ. Source: FLDOE Private School Directory, Orange County."
Radiant Life Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 299-7460,scromwell@rlalions.com,"8151 CLARCONA OCOEE RD, ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,214,1.4,https://www.schooldigger.com/go/FL/schools/9999915022/school.aspx,REJECTED,Not Specified leads at 36.0%,"Director: STACIA CROMWELL. Source: FLDOE Private School Directory, Orange County."
Raising Knowledge Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 888-9595,ariamecotto@gmail.com,"2132 CENTRAL FLORIDA PARKWAY SUITE C-8, ORLANDO, FL 32837",Orlando,Orange,K-12,YES,YES,YES,VALID,108,,https://www.schooldigger.com/go/FL/schools/9999951642/school.aspx,REJECTED,students < 200 (108) AND Hispanic leads,"Director: ARIAM E COTTO  MARIA E ROJAS. Source: FLDOE Private School Directory, Orange County."
Regency Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 851-7270,jshiver@rcaschool.com,"11513 S. ORANGE BLOSSOM TRAIL, ORLANDO, FL 32837",Orlando,Orange,PK-12,YES,YES,YES,VALID,230,,https://www.schooldigger.com/go/FL/schools/9999915033/school.aspx,REVIEW,Racial breakdown not reported (230 enrolled),"Director: JASON SHIVER. Source: FLDOE Private School Directory, Orange County."
Renaissance School Of The Arts,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 512-0402,pastorbyron.trc@gmail.com,"1214 W. ROBINSON ST., ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: BYRON TURTON. Source: FLDOE Private School Directory, Orange County."
Revelation Christian Academy Orlando,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 214-4201,nena@rcastallions.com,"4484 N JOHN YOUNG PKWY, ORLANDO, FL 32804",Orlando,Orange,K-12,YES,YES,YES,VALID,42,,https://www.schooldigger.com/go/FL/schools/9999900203/school.aspx,REJECTED,students < 200 (42) AND Not Specified leads,"Director: NENA SCHUTTER. Source: FLDOE Private School Directory, Orange County."
Riverside Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 237-9329,leilani@aetutors.com,"1865 N ECONLOCKHATCHEE TRAIL, ORLANDO, FL 32817",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: LEILANI MORALES-STONE. Source: FLDOE Private School Directory, Orange County."
Rjb Christian School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 574-5651,rbeujm@aol.com,"6308 W. COLONIAL DR., ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,111,,https://www.schooldigger.com/go/FL/schools/9999942758/school.aspx,REJECTED,students < 200 (111) AND African American leads,"Director: URIEL JEAN-BAPTISTE. Source: FLDOE Private School Directory, Orange County."
S.H.I.P. Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 296-6205,cprministries@hotmail.com,"639 N. PINE HILL RD 109, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: CYNTHIA P. ROBERTS. Source: FLDOE Private School Directory, Orange County."
Saints Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 683-5537,vivian1233@gmail.com,"3705 N. APOPKA - VINELAND ROAD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,177,2.3,https://www.schooldigger.com/go/FL/schools/9999951658/school.aspx,REJECTED,students < 200 (177) AND African American leads,"Director: VIVIAN A. WILLIAMS. Source: FLDOE Private School Directory, Orange County."
Sancta Familia Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 468-7195,sanctafamiliaorlando@gmail.com,"12001 RESEARCH PKWY SUITE 236, ORLANDO, FL 32826",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: REBECCA CAMPBELL. Source: FLDOE Private School Directory, Orange County."
Saneaux Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(352) 277-1732,1mhylloath@gmail.com,"11021 PRAIRIE HAWK DRIVE, ORLANDO, FL 32837",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: JOYCE NIEVES. Source: FLDOE Private School Directory, Orange County."
Santiago Friends Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 895-0801,academy@santiagoandfriends.com,"50 WILLOW DRIVE, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: ANGEL COLEMAN. Source: FLDOE Private School Directory, Orange County."
Scholar'S Prep Academy Inc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 485-3664,directorjex@gmail.com,"800 NORTH PINEHILLS ROAD, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,62,4.8,https://www.schooldigger.com/go/FL/schools/9999951664/school.aspx,REJECTED,students < 200 (62) AND African American leads,"Director: KRISTA RENEE JEX. Source: FLDOE Private School Directory, Orange County."
South Orlando Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 859-9511,erc71011@yahoo.com,"5815 MAKOMA DRIVE, ORLANDO, FL 32839",Orlando,Orange,PK-12,YES,YES,YES,VALID,322,0.9,https://www.schooldigger.com/go/FL/schools/9999915134/school.aspx,REJECTED,African American leads at 55.6%,"Director: ELIZABETH CAMPO. Source: FLDOE Private School Directory, Orange County."
Southeastern Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(336) 583-1130,admin@southeasternpreparatoryacademy.com,"8701 MAITLAND SUMMIT BLVD, ORLANDO, FL 32810",Orlando,Orange,PK-12,YES,YES,YES,VALID,117,,https://www.schooldigger.com/go/FL/schools/9999900220/school.aspx,REJECTED,students < 200 (117) AND Not Specified leads,"Director: DOMINIQUE BOOKER. Source: FLDOE Private School Directory, Orange County."
Streamline Learning,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 340-6111,support@streamlinelearning.org,"2252 EAST SEMORAN BLVD, APOPKA, FL 32703",Apopka,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: NICOLE HORTON-HARRIS. Source: FLDOE Private School Directory, Orange County."
Tdr Learning Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 694-8595,tdr.learningacademy@gmail.com,"3057 CURRY FORD ROAD UNIT1B-3B, ORLANDO, FL 32806",Orlando,Orange,PK-12,YES,YES,YES,VALID,106,1.9,https://www.schooldigger.com/go/FL/schools/9999945093/school.aspx,REJECTED,students < 200 (106) AND Hispanic leads,"Director: HECTOR SANCHEZ. Source: FLDOE Private School Directory, Orange County."
Teach Enrich Focus Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(689) 300-4446,t.millien@teachenrich.org,"3361 ROUSE ROAD, ORLANDO, FL 32817",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: TANYA MILLIEN. Source: FLDOE Private School Directory, Orange County."
The Conrad Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 243-2211,tmills@conradacademy.org,"2000 N GOLDENROD ROAD, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,405,,https://www.schooldigger.com/go/FL/schools/9999960375/school.aspx,REVIEW,Racial breakdown not reported (405 enrolled),"Director: TAWANDA MILLS. Source: FLDOE Private School Directory, Orange County."
The First Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 206-8758,leighannharris@thefirstacademy.org,"2667 BRUTON BLVD, ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,1176,,https://www.schooldigger.com/go/FL/schools/9999960384/school.aspx,REVIEW,Racial breakdown not reported (1176 enrolled),"Director: LEIGHANN HARRIS. Source: FLDOE Private School Directory, Orange County."
The First Hope Of The First Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 206-8801,angelalexander@thefirstacademy.org,"3000 S JOHN YOUNG PKWY, ORLANDO, FL 32805",Orlando,Orange,K-12,YES,YES,YES,VALID,37,,https://www.schooldigger.com/go/FL/schools/9999978186/school.aspx,REJECTED,students < 200 (37) AND Not Specified leads,"Director: ANGEL ALEXANDER. Source: FLDOE Private School Directory, Orange County."
The International School Of First Orlando,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 777-4847,aracelispagan@theinternationalschool.com.com,"10564 2ND AVE., OCOEE, FL 34761",Ocoee,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: ARACELIS PAGAN. Source: FLDOE Private School Directory, Orange County."
The Paramount School/Isa,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 802-2774,iperez@isautism.org,"4055 W TOWN CENTER BLVD, ORLANDO, FL 32837",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: ISAMARA PEREZ. Source: FLDOE Private School Directory, Orange County."
Thomas Leadership Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 622-1330,admin@thomasleadershipacademy.com,"107 WYMORE ROAD, EATONVILLE, FL 32751",Eatonville,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: DR. CHERYL THOMAS. Source: FLDOE Private School Directory, Orange County."
Transformation Academy Of The Arts,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 257-0772,teddkit@gmail.com,"6900 SILVER STAR RD STE 112, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: C HORACE KITSON. Source: FLDOE Private School Directory, Orange County."
Treasure Of Knowledge Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 859-8755,katielang@tkcaorlando.com,"13001 LANDSTAR BLVD., ORLANDO, FL 32824",Orlando,Orange,PK-12,YES,YES,YES,VALID,143,3.5,https://www.schooldigger.com/go/FL/schools/9999932893/school.aspx,REJECTED,students < 200 (143) AND Hispanic leads,"Director: KATIE LANG. Source: FLDOE Private School Directory, Orange County."
Trinity Christian School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 886-0212,nmutters@tcsapopka.org,"1022 S. ORANGE BLOSSOM TRAIL, APOPKA, FL 32703",Apopka,Orange,PK-12,YES,YES,YES,VALID,457,,https://www.schooldigger.com/go/FL/schools/9999915447/school.aspx,REVIEW,Racial breakdown not reported (457 enrolled),"Director: NICOLE MUTTERS. Source: FLDOE Private School Directory, Orange County."
