school_name,school_type,source_system,source_url,official_website,phone,email,address,city,county,grades_raw,county_fit,grade_fit,school_type_fit,verification_status,students_count,white_pct,schooldigger_url,business_fit,business_fit_reason,notes
Oak Hill Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://oakhilles.ocps.net,,oakhill_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,503,6.0,https://www.schooldigger.com/go/FL/schools/0144001453/school.aspx,REJECTED,White is not highest racial group (African American at 46.7%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Oakshire Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://oakshirees.ocps.net,,oakshire_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,465,7.5,https://www.schooldigger.com/go/FL/schools/0144003627/school.aspx,REJECTED,White is not highest racial group (Hispanic at 78.7%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Ocoee Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://ocoeees.ocps.net,,ocoee_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,723,17.2,https://www.schooldigger.com/go/FL/schools/0144002225/school.aspx,REJECTED,White is not highest racial group (Hispanic at 61.5%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Orange Center Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://orangecenteres.ocps.net,,orangecenter_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,342,2.9,https://www.schooldigger.com/go/FL/schools/0144001440/school.aspx,REJECTED,White is not highest racial group (African American at 80.4%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Orlo Vista Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://orlovistaes.ocps.net,,orlovista_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,458,5.0,https://www.schooldigger.com/go/FL/schools/0144001375/school.aspx,REJECTED,White is not highest racial group (African American at 59.4%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Palm Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://palmlakees.ocps.net,,palmlake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,574,39.9,https://www.schooldigger.com/go/FL/schools/0144002573/school.aspx,GOOD_MATCH,White is not highest racial group (White at 39.9%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Palmetto Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://palmettoes.ocps.net,,palmetto_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,1006,4.0,https://www.schooldigger.com/go/FL/schools/0144001452/school.aspx,REJECTED,White is not highest racial group (African American at 53.2%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Panther Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://pantherlakees.ocps.net,,pantherlake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,797,40.0,https://www.schooldigger.com/go/FL/schools/0144008944/school.aspx,REJECTED,White is not highest racial group (Hispanic at 47.1%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Phillis Wheatley Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://wheatleyes.ocps.net,,wheatley_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,407,4.2,https://www.schooldigger.com/go/FL/schools/0144001444/school.aspx,REJECTED,White is not highest racial group (African American at 61.9%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Pinar Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://pinares.ocps.net,,pinar_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,342,10.2,https://www.schooldigger.com/go/FL/schools/0144001456/school.aspx,REJECTED,White is not highest racial group (Hispanic at 73.7%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Pine Hills Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://pinehillses.ocps.net,,pinehills_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,671,5.8,https://www.schooldigger.com/go/FL/schools/0144001399/school.aspx,REJECTED,White is not highest racial group (African American at 81.5%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Pineloch Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://pineloches.ocps.net,,pineloch_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,726,2.8,https://www.schooldigger.com/go/FL/schools/0144001373/school.aspx,REJECTED,White is not highest racial group (African American at 68.2%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Pinewood Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://pinewoodes.ocps.net,,pinewood_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,497,2.2,https://www.schooldigger.com/go/FL/schools/0144003455/school.aspx,REJECTED,White is not highest racial group (African American at 76.9%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Prairie Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://prairielakees.ocps.net,,prairielake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,776,15.6,https://www.schooldigger.com/go/FL/schools/0144002522/school.aspx,REJECTED,White is not highest racial group (African American at 52.4%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Princeton Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://princetones.ocps.net,,princeton_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,444,62.2,https://www.schooldigger.com/go/FL/schools/0144001374/school.aspx,GOOD_MATCH,White is not highest racial group (White at 62.2%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Ridgewood Park Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://ridgewoodparkes.ocps.net,,ridgewoodpark_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,484,2.1,https://www.schooldigger.com/go/FL/schools/0144001449/school.aspx,REJECTED,White is not highest racial group (African American at 67.1%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Riverdale Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://riverdalees.ocps.net,,riverdale_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,566,14.7,https://www.schooldigger.com/go/FL/schools/0144003453/school.aspx,REJECTED,White is not highest racial group (Hispanic at 60.1%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Riverside Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://riversidees.ocps.net,,riverside_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,526,12.7,https://www.schooldigger.com/go/FL/schools/0144001436/school.aspx,REJECTED,White is not highest racial group (African American at 54.0%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Rock Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://rocklakees.ocps.net,,rocklake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,340,2.1,https://www.schooldigger.com/go/FL/schools/0144001401/school.aspx,REJECTED,White is not highest racial group (African American at 81.8%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Rock Springs Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://rockspringses.ocps.net,,rocksprings_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,682,26.5,https://www.schooldigger.com/go/FL/schools/0144002620/school.aspx,REJECTED,White is not highest racial group (Hispanic at 48.7%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Rolling Hills Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://rollinghillses.ocps.net,,rollinghills_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,515,4.3,https://www.schooldigger.com/go/FL/schools/0144001421/school.aspx,REJECTED,White is not highest racial group (African American at 76.1%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Rosemont Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://rosemontes.ocps.net,,rosemont_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,640,4.5,https://www.schooldigger.com/go/FL/schools/0144003218/school.aspx,REJECTED,White is not highest racial group (African American at 76.7%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sadler Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sadleres.ocps.net,,sadler_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,705,7.8,https://www.schooldigger.com/go/FL/schools/0144001437/school.aspx,REJECTED,White is not highest racial group (Hispanic at 70.4%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sally Ride Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sallyridees.ocps.net,,sallyride_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,399,14.8,https://www.schooldigger.com/go/FL/schools/0144001411/school.aspx,REJECTED,White is not highest racial group (Hispanic at 63.7%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sand Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sandlakees.ocps.net,,sandlake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,733,35.1,https://www.schooldigger.com/go/FL/schools/0144005026/school.aspx,REJECTED,White is not highest racial group (Hispanic at 45.4%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Shenandoah Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://shenandoahes.ocps.net,,shenandoah_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,403,29.3,https://www.schooldigger.com/go/FL/schools/0144001450/school.aspx,REJECTED,White is not highest racial group (Hispanic at 58.1%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Shingle Creek Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://shinglecreekes.ocps.net,,shinglecreek_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,633,2.8,https://www.schooldigger.com/go/FL/schools/0144000861/school.aspx,REJECTED,White is not highest racial group (African American at 50.7%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Southwood Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://southwoodes.ocps.net,,southwood_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,481,14.3,https://www.schooldigger.com/go/FL/schools/0144003219/school.aspx,REJECTED,White is not highest racial group (Hispanic at 57.2%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Spring Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://springlakees.ocps.net,,springlake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,445,13.3,https://www.schooldigger.com/go/FL/schools/0144001419/school.aspx,REJECTED,White is not highest racial group (Hispanic at 73.7%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Stone Lakes Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://stonelakeses.ocps.net,,stonelakes_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,617,37.9,https://www.schooldigger.com/go/FL/schools/0144005033/school.aspx,REJECTED,White is not highest racial group (Hispanic at 38.4%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Stonewyck Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://stonewyckes.ocps.net,,stonewyck_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,660,12.1,https://www.schooldigger.com/go/FL/schools/0144009029/school.aspx,REJECTED,White is not highest racial group (Hispanic at 63.9%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Summerlake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://summerlakees.ocps.net,,summerlake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,726,51.9,https://www.schooldigger.com/go/FL/schools/0144008686/school.aspx,GOOD_MATCH,White is not highest racial group (White at 51.9%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sun Blaze Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sunblazees.ocps.net,,sunblaze_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,1150,25.0,https://www.schooldigger.com/go/FL/schools/0144008170/school.aspx,REJECTED,White is not highest racial group (Hispanic at 54.5%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
SunRidge Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sunridgees.ocps.net,,sunridge_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,629,34.2,https://www.schooldigger.com/go/FL/schools/0144007743/school.aspx,REJECTED,White is not highest racial group (Hispanic at 36.2%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sunrise Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sunrisees.ocps.net,,sunrise_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,456,44.1,https://www.schooldigger.com/go/FL/schools/0144003220/school.aspx,GOOD_MATCH,White is not highest racial group (White at 44.1%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sunset Park Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sunsetparkes.ocps.net,,sunsetpark_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,699,38.6,https://www.schooldigger.com/go/FL/schools/0144005034/school.aspx,REJECTED,White is not highest racial group (Hispanic at 45.2%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Sunshine Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://sunshinees.ocps.net,,sunshine_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,1015,18.2,https://www.schooldigger.com/go/FL/schools/0144008740/school.aspx,REJECTED,White is not highest racial group (Hispanic at 67.2%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Tangelo Park Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://tangeloparkes.ocps.net,,tangelopark_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,491,3.7,https://www.schooldigger.com/go/FL/schools/0144001416/school.aspx,REJECTED,White is not highest racial group (African American at 61.5%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Thornebrooke Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://thornebrookees.ocps.net,,thornebrooke_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,561,48.1,https://www.schooldigger.com/go/FL/schools/0144003887/school.aspx,GOOD_MATCH,White is not highest racial group (White at 48.1%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Three Points Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://threepointses.ocps.net,,threepoints_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,447,6.9,https://www.schooldigger.com/go/FL/schools/0144003742/school.aspx,REJECTED,White is not highest racial group (Hispanic at 82.1%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Tildenville Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://tildenvillees.ocps.net,,tildenville_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,738,36.6,https://www.schooldigger.com/go/FL/schools/0144001381/school.aspx,REJECTED,White is not highest racial group (Hispanic at 44.2%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Timber Lakes Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://timberlakeses.ocps.net,,timberlakes_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,610,30.8,https://www.schooldigger.com/go/FL/schools/0144007434/school.aspx,REJECTED,White is not highest racial group (Hispanic at 41.1%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Union Park Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://unionparkes.ocps.net,,unionpark_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,447,12.8,https://www.schooldigger.com/go/FL/schools/0144001386/school.aspx,REJECTED,White is not highest racial group (Hispanic at 68.0%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Ventura Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://venturaes.ocps.net,,ventura_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,577,6.4,https://www.schooldigger.com/go/FL/schools/0144002574/school.aspx,REJECTED,White is not highest racial group (Hispanic at 78.3%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Village Park Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://villageparkes.ocps.net,,villagepark_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,597,22.8,https://www.schooldigger.com/go/FL/schools/0144009028/school.aspx,REJECTED,White is not highest racial group (Hispanic at 57.8%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Vista Lakes Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://vistalakeses.ocps.net,,vistalakes_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,520,19.6,https://www.schooldigger.com/go/FL/schools/0144005029/school.aspx,REJECTED,White is not highest racial group (Hispanic at 62.5%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Vista Pointe Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://vistapointees.ocps.net,,vistapointe_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,488,7.8,https://www.schooldigger.com/go/FL/schools/0144008699/school.aspx,REJECTED,White is not highest racial group (Hispanic at 73.0%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Washington Shores Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://washingtonshoreses.ocps.net,,washingtonshores_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,301,1.0,https://www.schooldigger.com/go/FL/schools/0144001462/school.aspx,REJECTED,White is not highest racial group (African American at 85.0%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Washington Shores Primary Learning Center,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://washingtonshoresplc.ocps.net,,washingtonshores_plc@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,82,3.7,https://www.schooldigger.com/go/FL/schools/0144010689/school.aspx,REJECTED,students < 200 (82 enrolled) AND White is not highest racial group (African American at 59.8%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Water Spring Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://waterspringes.ocps.net,,waterspring_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,1013,31.9,https://www.schooldigger.com/go/FL/schools/0144008611/school.aspx,REJECTED,White is not highest racial group (Hispanic at 53.3%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Waterbridge Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://waterbridgees.ocps.net,,waterbridge_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,644,12.7,https://www.schooldigger.com/go/FL/schools/0144002859/school.aspx,REJECTED,White is not highest racial group (Hispanic at 70.7%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Waterford Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://waterfordes.ocps.net,,waterford_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,532,26.5,https://www.schooldigger.com/go/FL/schools/0144002860/school.aspx,REJECTED,White is not highest racial group (Hispanic at 54.9%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
West Creek Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://westcreekes.ocps.net,,westcreek_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,565,26.2,https://www.schooldigger.com/go/FL/schools/0144004008/school.aspx,REJECTED,White is not highest racial group (Hispanic at 52.6%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
West Oaks Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://westoakses.ocps.net,,westoaks_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,494,1.6,https://www.schooldigger.com/go/FL/schools/0144004004/school.aspx,REJECTED,White is not highest racial group (African American at 91.7%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Westbrooke Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://westbrookees.ocps.net,,westbrooke_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,534,34.3,https://www.schooldigger.com/go/FL/schools/0144005019/school.aspx,GOOD_MATCH,White is not highest racial group (White at 34.3%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Westpointe Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://westpointees.ocps.net,,westpointe_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,683,25.5,https://www.schooldigger.com/go/FL/schools/0144008480/school.aspx,REJECTED,White is not highest racial group (Hispanic at 44.1%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Wetherbee Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://wetherbeees.ocps.net,,wetherbee_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,939,13.2,https://www.schooldigger.com/go/FL/schools/0144007523/school.aspx,REJECTED,White is not highest racial group (Hispanic at 60.5%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Whispering Oak Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://whisperingoakes.ocps.net,,whisperingoak_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,774,51.2,https://www.schooldigger.com/go/FL/schools/0144005642/school.aspx,GOOD_MATCH,White is not highest racial group (White at 51.2%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Windermere Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://windermerees.ocps.net,,windermere_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,574,62.4,https://www.schooldigger.com/go/FL/schools/0144001434/school.aspx,GOOD_MATCH,White is not highest racial group (White at 62.4%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Winegard Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://winegardes.ocps.net,,winegard_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,650,6.8,https://www.schooldigger.com/go/FL/schools/0144001431/school.aspx,REJECTED,White is not highest racial group (Hispanic at 71.5%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Wolf Lake Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://wolflakees.ocps.net,,wolflake_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,710,30.1,https://www.schooldigger.com/go/FL/schools/0144005028/school.aspx,REJECTED,White is not highest racial group (Hispanic at 31.0%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Wyndham Lakes Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://wyndhamlakeses.ocps.net,,wyndhamlakes_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,592,12.5,https://www.schooldigger.com/go/FL/schools/0144005027/school.aspx,REJECTED,White is not highest racial group (Hispanic at 63.7%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Zellwood Elementary,public_elementary,OCPS,https://www.ocps.net/schools/elementary-schools,https://zellwoodes.ocps.net,,zellwood_es@ocps.net,,,Orange,K-5,YES,YES,YES,VALID,564,15.8,https://www.schooldigger.com/go/FL/schools/0144001387/school.aspx,REJECTED,White is not highest racial group (Hispanic at 47.3%),Listed as elementary school in official OCPS directory. Grade K-5 confirmed by OCPS classification.
Arbor Ridge K-8,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://arborridgek8.ocps.net,,arborridge_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,756,27.6,https://www.schooldigger.com/go/FL/schools/0144002685/school.aspx,REJECTED,White is not highest racial group (Hispanic at 49.3%),Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Audubon Park School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://audubonparkk8.ocps.net,,audubonpark_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,1184,62.8,https://www.schooldigger.com/go/FL/schools/0144008698/school.aspx,GOOD_MATCH,White is not highest racial group (White at 62.8%),Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Blankner School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://blanknerk8.ocps.net,,blankner_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,824,52.9,https://www.schooldigger.com/go/FL/schools/0144001400/school.aspx,GOOD_MATCH,White is not highest racial group (White at 52.9%),Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Kelly Park School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://kellyparkk8.ocps.net,,kellyparkschool@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,1073,39.2,https://www.schooldigger.com/go/FL/schools/0144008786/school.aspx,GOOD_MATCH,White is not highest racial group (White at 39.2%),Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Lake Como School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://lakecomok8.ocps.net,,lakecomo_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,928,35.5,https://www.schooldigger.com/go/FL/schools/0144001372/school.aspx,GOOD_MATCH,White is not highest racial group (White at 35.5%),Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
OCPS Academic Center For Excellence,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://ocpsace.ocps.net,,ocpsace_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,824,2.3,https://www.schooldigger.com/go/FL/schools/0144008606/school.aspx,REJECTED,White is not highest racial group (African American at 82.2%),Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Orlando Gifted Academy,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://orlandogiftedacademy.ocps.net,,orlandogiftedacademy_es@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,442,49.1,https://www.schooldigger.com/go/FL/schools/0144008645/school.aspx,GOOD_MATCH,White is not highest racial group (White at 49.1%),Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Pershing School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://pershingk8.ocps.net,,pershing_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,1057,50.8,https://www.schooldigger.com/go/FL/schools/0144001425/school.aspx,GOOD_MATCH,White is not highest racial group (White at 50.8%),Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
